charging_capacity_kW,usage_stats,cost_per_kWh,battery_capacity,state_of_charge,charger_type,renewable_energy,maintenance_frequency,latitude,longitude,priority_score
217.32499861745092,60.431298224031984,7.938265167369654,53.15047482513984,62.81826045103551,DC Fast,No,Quarterly,13.319833945432883,79.72485025371383,16.71
123.33123131337904,46.089833820658185,8.702267175529023,54.13152990260003,54.72374278792835,Level 2,Yes,Monthly,15.63658699635015,84.69590336454601,19.58
294.506643579666,82.87089838180064,8.947595224043564,25.10289689922999,23.117588313739425,Level 2,Yes,Monthly,17.264709321804432,80.4732874234315,29.51
164.9505085893576,82.95627156830498,8.988926359553501,59.70774945130262,34.38224912587524,Level 1,Yes,Quarterly,14.818908860574846,79.5961599587195,32.18
342.6867283053041,70.93888218243862,6.681881343459131,116.79847827043942,61.40311984486506,DC Fast,Yes,Weekly,15.255949898283735,78.31404764727455,32.74
221.9497484035079,10.540137739646227,9.509117319897735,26.17730843692435,86.08550280434487,Level 2,No,Monthly,11.389459359427484,81.57554875833338,3.36
44.19265954757596,83.88538619040689,8.103886601677669,48.508386725627986,75.32134387388773,DC Fast,Yes,Monthly,19.14690924708232,77.29820420525044,11.36
236.66214672640191,67.10129805329098,7.418456285936751,111.81022480913165,55.340002683341496,DC Fast,Yes,Weekly,19.287241979920445,76.04934218514404,35.49
113.78640540109464,69.70241660042996,7.346175776178885,121.74470316697396,36.22929983164862,Level 1,No,Monthly,16.834265904180036,75.27237102584215,47.06
240.2145188401341,36.298284040387166,8.190549394953827,79.19139330805069,36.50512775418054,Level 1,Yes,Weekly,10.176314089340247,77.92380112715264,35.29
24.37440185684201,87.92795561570067,9.603910388141358,110.74966400222435,87.94173102643961,Level 2,No,Quarterly,15.37074215903326,78.95770832167038,8.44
61.20850301158578,72.53716002348575,7.824216535889264,70.43378192513596,3.92435760405464,Level 1,No,Weekly,16.292189720886135,80.52076696281247,47.43
299.50804061702524,11.259046652919446,9.124040113742401,40.78872185313658,98.7982644420261,DC Fast,No,Weekly,19.946542229581098,77.92749825187006,0.43
79.5128449582302,40.77780344061627,6.838865558455265,71.75943415797785,66.43754108515623,Level 1,No,Monthly,19.960669551947966,84.84059572385411,15.09
292.964393835029,88.63803619601417,8.166198457528717,95.39581662640857,68.11376990723905,DC Fast,Yes,Weekly,18.576112353255574,77.91745168241168,24.2
97.74663095904366,4.719670169737899,9.970901491374574,143.24692664087576,3.7997837304742155,Level 2,No,Weekly,10.638309920261136,79.40975388446408,74.7
225.00866852054767,96.14166196420496,9.196532309773179,28.937623771528052,60.552927489127214,DC Fast,Yes,Monthly,19.5327639077873,76.032761655319,16.76
242.95270072844085,67.91625683195628,7.236849709542145,85.96123219984487,48.4778060090447,Level 1,Yes,Weekly,16.12661247151999,77.60626513337075,32.63
179.42916360076853,63.13759776433766,8.255045157942687,62.75957116739417,10.577890689406699,Level 1,No,Monthly,18.008867704791797,75.48332139788991,41.19
106.85873684385595,27.05592564879914,7.317686672769983,86.08052025597028,27.792201076935907,Level 2,Yes,Quarterly,14.071928496858536,80.59508633437328,39.39
74.42553172988364,24.879178873917706,7.933463245418782,23.11680815894912,89.03144562136512,Level 1,No,Weekly,13.196694712345899,82.51064683132432,2.22
11.616274096849178,94.20582194885955,9.230294083072376,60.69329611120557,54.99884158659529,Level 2,Yes,Quarterly,14.63244145483808,76.95709814336068,22.31
106.38124043425333,29.827245423412275,9.199286853516412,126.58285917851065,41.34165751739087,Level 2,Yes,Weekly,11.46874512968827,78.6791093781607,44.8
228.60697668594906,77.55052967189994,7.298351322658348,92.01242540110287,7.268215584081094,Level 1,Yes,Weekly,13.570661387533061,75.1661622672716,62.36
328.40668645696894,39.31217982070792,9.72778161354201,78.57572406609526,71.41215274023057,DC Fast,Yes,Quarterly,18.576174997682784,83.39522055722212,17.07
304.92156879206823,13.925407078470398,8.573988639676895,57.11825932299415,70.28508233960325,Level 2,No,Quarterly,10.379504862608815,82.7996352493167,11.99
268.1226717873559,1.071529769535895,7.829735018367051,58.74552796287627,61.40436069725636,DC Fast,No,Monthly,11.508780468246044,75.63254030874292,16.01
275.9565701386545,54.42573370152508,8.256774532733012,69.80318636677598,51.02626462206492,Level 1,Yes,Monthly,11.251161596494855,78.64867609320412,26.17
232.74471621659833,97.57788185489326,8.617749387032102,128.62419229539285,43.37844022073727,DC Fast,Yes,Quarterly,14.03075542700228,84.55286613849495,50.8
91.10040014810104,36.91361938092045,8.45961686146025,145.7377168850749,59.32710929879923,DC Fast,Yes,Weekly,19.969869008908617,78.92027056078977,35.88
317.5182607470405,35.719233399304485,8.202417624376624,77.0251995755487,23.33954517284067,DC Fast,Yes,Monthly,11.733579302113826,80.26208676724016,45.41
234.7563091670419,34.40916178494421,8.2672648143129,71.13586903720903,94.12590641776477,DC Fast,No,Weekly,11.454826495992602,78.55242861010355,3.07
196.15422084315398,52.054383730485846,7.117441686497601,130.05160085658218,58.879452918022956,Level 1,Yes,Monthly,19.150557297761544,80.96131388128262,32.98
38.84631422471838,44.06648834242935,9.344565165066378,75.49769168271948,31.119244435437654,Level 1,Yes,Monthly,18.820505169659658,84.78156875636822,33.96
156.4694403322489,87.99146267270145,8.396161119793554,91.76236239843466,44.967985088515725,DC Fast,Yes,Monthly,10.322403699965545,84.97502503481198,38.49
161.1253949206742,50.55207917234903,6.9587795159664605,50.02241639783678,80.56847888768924,Level 1,No,Quarterly,17.51705960179315,82.74714978011191,7.15
302.5972633329345,50.77578381885688,9.181549855539723,116.65532965127977,16.161606073029745,Level 1,Yes,Weekly,16.554657014764295,79.04311098020439,64.57
191.32687706572597,13.83715947205566,9.763553924320728,89.15848137520165,29.28356224602604,Level 2,No,Quarterly,17.67740809852709,79.94432200828989,37.55
133.14019213964337,98.27395409103859,9.815574147329368,125.17449153124441,67.95080227365554,Level 1,No,Monthly,14.945024547959221,78.56731328112305,25.6
341.8801149787308,24.99728908688297,7.7915620634391045,121.49525490372706,31.54892064822239,DC Fast,Yes,Quarterly,19.913792184482958,84.85574629904346,53.82
38.75220766421049,7.336406745960266,6.974309057462639,47.95061987510371,79.2501681861466,Level 1,Yes,Quarterly,10.438470187109631,82.07760305825404,6.21
147.89194990918062,66.31462489752089,8.314398693215729,113.03262157250911,13.045348717736083,Level 1,Yes,Quarterly,12.343715864038057,79.48931445433512,62.54
14.708636309991851,59.53663701568727,6.894132302722272,124.00707303367828,76.26861704546086,Level 1,No,Weekly,13.96545986973615,75.12115270109602,17.13
258.9664422684256,41.514565399274574,9.76895596479416,64.99394130171136,6.835171485056623,Level 1,No,Quarterly,14.497779415657032,80.20483414390549,41.86
321.3267932697027,42.2192233880678,7.142528695743011,42.439184677295685,1.2592612667494785,Level 2,Yes,Quarterly,19.213674026995186,84.83928201701617,40.11
98.0130653426713,78.50639210464311,7.384680509829074,20.342180225346464,89.82235188321621,DC Fast,No,Quarterly,15.600043640772588,80.23060908973052,2.95
300.4195868796923,19.571264009964906,7.923227844097396,78.61747490210927,58.133921693229865,DC Fast,Yes,Quarterly,10.45110995520394,76.82426685489114,23.59
102.27638066166422,82.02533189448897,7.841075639956941,65.8162551000494,35.182689708681146,Level 1,Yes,Quarterly,14.078629634256618,75.22093747104775,32.68
318.7695565753703,64.87471138950181,9.28132012339261,92.13827839730315,23.25946369638504,Level 1,Yes,Quarterly,14.1649041236907,78.5470375812421,50.34
263.88666625887436,41.89697737795244,8.097108871928368,44.44534203654215,61.68857832608161,Level 2,Yes,Quarterly,19.65490938437785,84.18228055696608,15.41
281.7173718945035,45.80286165838686,7.097688910011679,131.75652119664176,50.90021835367382,Level 1,Yes,Monthly,15.991970910211082,84.96554108175881,40.31
6.302294460159075,25.66472071860958,7.43523463420126,53.50817803165425,99.15977755299852,Level 2,Yes,Quarterly,16.356510711589387,84.45367974812002,0.31
336.9836249759091,75.21143326969748,8.281896848156327,49.4358486613945,98.32159866537458,DC Fast,No,Quarterly,17.132530312512706,82.29419993254257,0.8
254.33484722461313,51.287474230526776,7.016088710991472,82.49282734296628,63.50245661416096,DC Fast,No,Weekly,17.70039315682123,80.58142728440656,22.11
106.66288338514666,32.08545427498436,8.640794864761048,84.85063308675565,44.28705061058905,Level 2,No,Monthly,16.35051070202489,80.90686146382252,29.34
290.2881327005964,59.60501157609502,8.48011557292901,47.96107974206207,49.11409691346621,DC Fast,Yes,Quarterly,12.371943511339355,80.3899200909196,23.92
98.53241944522549,99.5734452051323,9.001458107337902,55.34189447436905,68.24790662368619,Level 1,Yes,Weekly,18.74045914341164,82.07049304922988,15.8
305.4638438481448,43.52622796565539,9.781966153827787,42.06168109018184,10.157454423538137,Level 1,Yes,Quarterly,17.3211980041063,79.18873226695352,34.38
39.403136644177955,92.06914007786196,9.692890963854044,113.39982318201169,32.83520738107182,Level 2,No,Quarterly,17.418704850969558,81.69204004955765,48.51
246.2900921112785,34.50168399245661,9.811264663240909,120.11157406303064,7.527224100360385,DC Fast,Yes,Quarterly,19.96556739234749,76.216121149572,71.31
189.2444668257186,5.4732706924985886,7.356504589582953,80.10270466970674,7.3360759516919565,DC Fast,No,Quarterly,18.02526534863316,77.65695306561484,45.91
33.78706456840428,20.424210636842886,6.960478573237741,112.83131294905226,19.583924189423374,Level 2,Yes,Quarterly,18.291514031551532,83.3600303880863,52.1
84.66283989059365,41.86951433276842,7.55796845173757,115.67160095186792,48.52532545932269,Level 2,No,Weekly,19.514055157101584,84.03748930743392,35.68
4.341412697060177,21.963492859456903,9.6327981046821,37.97581859811512,78.47743211627893,DC Fast,Yes,Quarterly,11.511339998488939,80.390082375603,6.54
164.06878791257705,0.02270382182555375,9.902187161182209,145.60314322848978,48.549589116587256,Level 2,Yes,Weekly,14.977273764780678,75.31635617212932,42.52
105.44284126600013,91.50015377475272,9.507637328746666,126.73415312253603,33.54766105608697,Level 1,No,Quarterly,15.805670235907876,84.26973570791768,51.87
209.4251195042156,84.3879411230929,6.885062023946403,46.58284995545706,8.235299033675814,DC Fast,No,Weekly,13.292757292224575,82.02064258027286,43.09
104.03323269801602,74.22922314869471,9.815997993209276,44.201454646989134,55.02955231831296,Level 2,No,Monthly,18.394033438945055,79.14027923755361,17.53
104.97168902744464,16.781459564602862,7.9817530957277505,36.33594892534576,27.126858648317675,Level 2,Yes,Quarterly,17.624196216457236,80.98378943199496,21.27
260.1176195560612,12.036357620998606,6.532586017668238,37.989213130449386,61.49341779171474,Level 2,No,Monthly,17.20883074508124,79.29774834441366,11.89
16.849992592423707,6.760474947238315,8.048378092618677,117.2610338737305,97.71877391324183,DC Fast,No,Monthly,19.97149439758167,79.65339226732051,1.47
316.0132483171955,72.40291887729212,6.661242093864137,81.05505340371107,11.131432147755016,Level 1,Yes,Monthly,12.593813734083906,83.86809865659401,55.33
298.29235603691353,92.88079606878853,8.403572724063912,121.78144245618273,21.212539872193993,Level 1,Yes,Quarterly,17.354572516754214,76.61084246917112,65.61
233.73163912924227,43.053582091303696,7.68493909602968,117.01313626552671,47.30945380993747,DC Fast,No,Monthly,15.514044749059007,76.03669135482237,39.27
207.6275495375845,11.914067199604816,8.15702226757917,98.5996527556788,96.86138153459295,Level 2,Yes,Weekly,13.12989182493876,75.02728744513016,1.97
312.30587434887826,51.23928207321066,8.64609626260091,109.22765885522834,77.18097762699956,DC Fast,No,Quarterly,11.605868707231258,78.14000375612127,16.6
64.86556283505006,34.88319074586301,9.540803835362372,22.38624416928843,89.822919316283,DC Fast,No,Monthly,18.958838370675473,76.47413766484428,2.45
27.639206766790014,37.48249243499977,8.81665551765175,60.53109408465286,33.37148484757929,Level 2,No,Quarterly,15.954554827078454,77.19985495138111,25.94
83.82855946833834,62.13306241557073,8.019171039673633,102.91688330372332,99.20384737785946,DC Fast,Yes,Monthly,18.249338376407948,75.11238982665377,0.56
278.1023975450666,71.87181132622024,9.367997487846278,21.214843953211748,10.28328160641574,Level 1,No,Weekly,15.453449840015448,77.27195414687704,27.45
12.134593354269164,11.060359887316086,9.669537481505962,24.287002678737142,5.297290604610083,DC Fast,No,Quarterly,12.199770806540196,78.32711581932374,18.45
203.98239227922136,3.5590230806476386,6.91915988251269,130.7454377211498,85.5602627054028,Level 2,Yes,Quarterly,13.375488131003252,75.31567496409882,10.82
348.4031306669585,99.43303026857149,8.36176542143477,108.92323201996933,92.72648702069863,DC Fast,No,Monthly,13.815388424735465,81.07904124297147,5.9
299.4936328431388,23.272834891555185,7.495791859098555,54.498065305644715,9.058535754610176,Level 1,No,Weekly,19.72934812503702,80.68800348883758,36.62
182.50599116525632,5.383052490845907,6.664714192569316,109.43516921543217,11.34274267458415,DC Fast,No,Quarterly,10.056332783813826,75.97035778509925,56.26
22.27431825032482,18.987532909591998,8.83991343289895,123.01936698810422,3.3174157755773814,DC Fast,Yes,Monthly,19.85666023024507,80.950097775184,69.82
290.98073003499843,3.895784634846422,9.51969772110729,59.88325680431316,10.45075626427241,DC Fast,No,Weekly,19.804616351098307,84.98653918608878,39.35
209.6424778620237,39.181089461717164,7.07015929067088,24.68485907489437,20.94198168002809,DC Fast,Yes,Weekly,19.961507905301367,84.4446895281154,26.19
40.22654897084839,80.24017844513243,9.343447801683652,141.26128620940548,97.0076618910001,Level 2,Yes,Weekly,14.765881789196346,75.02670993367663,2.66
32.85004968817467,34.124444975772064,9.486885067379296,64.87337897843196,66.78602222396805,Level 1,No,Weekly,19.638089696209995,82.9537831133036,13.51
318.36938680280736,44.418340687836654,9.700191549332693,33.84262922701183,77.85530255185421,Level 1,No,Quarterly,13.955991818498273,78.53605276236486,7.03
234.22009202832746,67.55867735674389,7.428497811801184,83.94139328110916,77.61394036915222,Level 1,Yes,Quarterly,10.262944406683868,75.63651370334627,13.45
290.25037976086446,50.889407006988016,9.663835728164612,119.9008134363374,53.507374977921465,DC Fast,No,Weekly,12.243471863717645,77.95983213716208,36.87
307.64261509879356,86.14456860213242,7.622319641577513,48.81415090028269,79.74889777130171,Level 1,No,Monthly,19.452962449373846,78.21736516312963,9.22
200.12032321691277,86.60356750457565,8.43318304709426,55.03370651733724,59.58075323899696,Level 2,Yes,Monthly,10.137646933354,80.23244239309057,20.66
181.10622311426445,0.9910695491153643,6.676776147912987,51.55294828381581,31.45460976033576,DC Fast,No,Weekly,15.45994135422975,81.61083767268855,25.38
150.64959361234656,77.80463064831991,6.653583809290603,148.91749686811815,56.11101087684007,DC Fast,No,Weekly,10.756015888946791,82.49055612208409,41.18
110.93130572689175,46.073360024167386,9.02130624456271,45.66248538497053,53.350858613451344,Level 1,Yes,Monthly,12.863965784275784,77.45903042563266,17.22
152.10858630054912,98.88405413036631,8.055679922922268,94.81762820559612,82.34530537593207,DC Fast,No,Weekly,10.880928507118867,78.21770570248496,12.51
270.8578795055547,48.323207587543514,7.397023313792261,140.28440341540536,98.1727217381659,DC Fast,Yes,Weekly,18.595286211130563,78.08381706859736,1.67
210.67320085529605,98.68959453882975,7.166447236087186,39.0965539541113,41.104256542093054,Level 1,Yes,Quarterly,15.910707096477058,78.62736868120876,24.97
312.3831514841961,75.45693612057366,8.844837218007264,146.21104572280103,76.33906784413597,Level 2,No,Quarterly,19.02106465718313,84.99656308956338,21.74
155.1830050327157,24.860488461330633,6.50140540408869,143.17204047143122,9.976300403813354,Level 2,Yes,Weekly,16.883531995402283,82.77943302827425,76.3
212.4813525515639,53.83949792869577,9.32061909218899,134.99435831757415,77.68313694482886,Level 1,No,Weekly,19.710291312450998,84.74990465268696,18.12
220.95764358219606,99.21356394785828,6.777373621454751,47.892347772900294,37.14169119932321,Level 2,No,Quarterly,15.098776547604066,81.93111059547057,28.87
207.09400680721393,85.75306077519237,7.170213652178418,102.42715728142784,3.9390162889686664,Level 2,Yes,Weekly,16.387105817628743,79.06270701647284,71.95
